GPSSecondsToday,Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),PANELT (deg C),Thermocouple 9 (deg C),EGT R (deg C),Thermocouple 11 (deg C),EGT L (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CTL TEMPERATURE (deg C),OIL T TEMPERATURE (deg C),CARB TEMPERATURE (deg C),FUEL PRESSURE (PSI),ELEV POSITION (%),GEAR CONTACT (V),GP Input 7,GP Input 8,FUEL L LEVEL (gal),FUEL R LEVEL (gal),OIL P PRESSURE (PSI),CTR TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
51982.810,1522.25,2,9,2021-03-29 14:26:22,-33.58754,+21.81626,8383,89.0,288.7,+26.8,,,,,14:26:23,+3.4,-1.3,309.2,90.5,+8003,-0.4,+0.00,+1.0,33,+58,+12,104.3,29.92,+9504,286,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5529,5529,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+745,,,+93.2,+109.7,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.5,+31.7,,,,,
51982.940,1522.38,2,9,2021-03-29 14:26:22,-33.58754,+21.81626,8384,89.0,288.7,+26.8,,,,,14:26:23,+3.4,-1.3,309.3,90.7,+8003,-0.4,+0.00,+1.0,32,+59,+12,104.6,29.92,+9504,286,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5531,5531,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+745,,,+93.2,+109.6,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.6,+31.3,,,,,
51983.060,1522.50,2,9,2021-03-29 14:26:23,-33.58752,+21.81617,8384,89.1,288.6,+26.8,,,,,14:26:23,+3.3,-1.2,309.3,90.8,+8003,-0.3,+0.00,+1.0,32,+59,+12,104.7,29.92,+9504,286,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5531,5531,21.9,0.0,0.0,4.7,,,10.5,13.7,,-2.0,208.4,188.0,,,,,,,,+28,,+677,,+745,,,+93.2,+109.6,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.7,+31.7,,,,,
51983.180,1522.62,2,9,2021-03-29 14:26:23,-33.58749,+21.81608,8384,89.2,288.7,+26.8,,,,,14:26:23,+3.3,-1.1,309.4,90.9,+8003,-0.2,+0.00,+1.0,32,+63,+12,104.8,29.92,+9504,286,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5530,5530,21.9,0.0,0.0,4.7,,,10.5,13.7,,-2.0,208.4,188.0,,,,,,,,+28,,+677,,+745,,,+93.3,+109.8,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+32.2,,,,,
51983.310,1522.75,2,9,2021-03-29 14:26:23,-33.58749,+21.81608,8384,89.2,288.7,+26.8,,,,,14:26:23,+3.2,-1.0,309.5,91.0,+8004,-0.2,-0.00,+1.0,32,+66,+12,104.9,29.92,+9505,286,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5530,5530,21.9,0.0,0.0,4.7,,,10.5,13.7,,-2.0,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.3,+109.8,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.7,+32.0,,,,,
51983.440,1522.88,2,9,2021-03-29 14:26:23,-33.58747,+21.81598,8385,89.4,288.7,+26.8,,,,,14:26:23,+3.2,-0.9,309.5,91.0,+8004,-0.1,-0.00,+1.0,32,+69,+12,104.9,29.92,+9505,286,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5527,5527,21.9,0.0,0.0,4.7,,,10.5,13.7,,-2.0,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.3,+109.7,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.7,+32.8,,,,,
51983.560,1523.00,2,9,2021-03-29 14:26:23,-33.58744,+21.81589,8385,89.5,288.7,+26.8,,,,,14:26:23,+3.2,-0.9,309.5,91.0,+8004,-0.1,-0.00,+1.0,32,+71,+12,104.9,29.92,+9505,286,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5527,5527,21.9,0.0,0.0,4.7,,,10.5,13.7,,-2.0,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.3,+109.7,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+33.9,,,,,
51983.680,1523.12,2,9,2021-03-29 14:26:23,-33.58744,+21.81589,8385,89.5,288.7,+26.8,,,,,14:26:23,+3.2,-0.9,309.5,91.1,+8004,-0.1,-0.00,+1.0,31,+68,+12,105.0,29.92,+9505,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5530,5530,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.4,+109.9,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.9,+33.1,,,,,
51983.810,1523.25,2,9,2021-03-29 14:26:23,-33.58741,+21.81580,8385,89.7,288.7,+26.8,,,,,14:26:24,+3.2,-0.9,309.5,91.2,+8004,-0.1,-0.00,+1.0,32,+69,+12,105.2,29.92,+9505,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5530,5530,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.5,+110.0,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.9,+31.0,,,,,
51983.940,1523.38,2,9,2021-03-29 14:26:23,-33.58741,+21.81580,8385,89.7,288.7,+26.8,,,,,14:26:24,+3.1,-0.9,309.5,91.5,+8004,-0.0,-0.00,+1.0,32,+70,+12,105.5,29.92,+9506,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5533,5533,21.9,0.0,0.0,4.8,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.4,+109.9,+38.3,+4.8,-90,+4.996,,,+7.7,+7.5,+58.9,+31.1,,,,,
51984.060,1523.50,2,9,2021-03-29 14:26:24,-33.58738,+21.81570,8385,89.8,288.7,+26.8,,,,,14:26:24,+3.1,-0.7,309.5,91.6,+8004,-0.0,-0.00,+1.0,32,+72,+12,105.7,29.92,+9506,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5533,5533,21.9,0.0,0.0,4.8,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+678,,+744,,,+93.3,+109.7,+38.3,+4.8,-90,+4.996,,,+7.7,+7.5,+58.9,+30.8,,,,,
51984.180,1523.62,2,9,2021-03-29 14:26:24,-33.58736,+21.81561,8385,90.1,288.7,+26.8,,,,,14:26:24,+3.0,-0.6,309.6,91.8,+8004,-0.0,-0.00,+1.0,32,+74,+12,105.9,29.92,+9506,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5532,5532,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+678,,+744,,,+93.2,+109.5,+38.3,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+31.5,,,,,
51984.310,1523.75,2,9,2021-03-29 14:26:24,-33.58736,+21.81561,8385,90.1,288.7,+26.8,,,,,14:26:24,+2.9,-0.5,309.6,91.9,+8004,+0.0,-0.00,+1.0,31,+75,+12,106.0,29.92,+9506,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5532,5532,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+678,,+744,,,+93.2,+109.5,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+31.8,,,,,
51984.440,1523.88,2,9,2021-03-29 14:26:24,-33.58733,+21.81552,8385,90.2,288.7,+26.8,,,,,14:26:24,+2.9,-0.4,309.7,91.9,+8005,+0.1,-0.00,+1.0,31,+75,+12,106.0,29.92,+9506,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5530,5530,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+678,,+744,,,+93.3,+109.7,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.7,+31.9,,,,,
51984.560,1524.00,2,9,2021-03-29 14:26:24,-33.58730,+21.81542,8385,90.4,288.7,+26.8,,,,,14:26:24,+2.9,-0.3,309.7,91.9,+8005,+0.1,-0.00,+1.0,31,+81,+12,106.0,29.92,+9507,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5530,5530,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+678,,+744,,,+93.3,+109.7,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.7,+33.1,,,,,
51984.680,1524.12,2,9,2021-03-29 14:26:24,-33.58730,+21.81542,8385,90.4,288.7,+26.8,,,,,14:26:24,+2.9,-0.2,309.7,92.0,+8005,+0.1,-0.00,+1.0,31,+85,+12,106.1,29.92,+9507,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5532,5532,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.3,+109.7,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.6,+33.7,,,,,
51984.810,1524.25,2,9,2021-03-29 14:26:24,-33.58728,+21.81533,8385,90.4,288.7,+26.8,,,,,14:26:25,+2.9,-0.1,309.7,92.2,+8006,+0.1,-0.00,+1.0,31,+89,+12,106.3,29.92,+9507,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5532,5532,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.6,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.6,+34.4,,,,,
51984.940,1524.38,2,9,2021-03-29 14:26:24,-33.58728,+21.81533,8385,90.4,288.7,+26.8,,,,,14:26:25,+2.9,+0.1,309.7,92.2,+8006,+0.1,-0.00,+1.0,31,+94,+12,106.3,29.92,+9508,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5531,5531,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.4,+109.8,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.6,+33.0,,,,,
51985.060,1524.50,2,9,2021-03-29 14:26:25,-33.58725,+21.81523,8385,90.6,288.8,+26.8,,,,,14:26:25,+2.9,+0.2,309.6,92.3,+8006,+0.1,-0.00,+1.0,32,+92,+12,106.5,29.92,+9508,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5531,5531,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.4,+109.9,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.6,+32.5,,,,,
51985.180,1524.62,2,9,2021-03-29 14:26:25,-33.58722,+21.81514,8385,90.8,288.8,+26.8,,,,,14:26:25,+2.9,+0.2,309.6,92.5,+8006,+0.1,-0.00,+1.0,31,+88,+12,106.6,29.92,+9508,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5531,5531,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.3,+109.8,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+33.1,,,,,
51985.310,1524.75,2,9,2021-03-29 14:26:25,-33.58722,+21.81514,8385,90.8,288.8,+26.8,,,,,14:26:25,+2.9,+0.2,309.6,92.5,+8007,+0.1,-0.00,+1.0,31,+85,+12,106.6,29.92,+9508,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5531,5531,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.5,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.7,+33.1,,,,,
51985.440,1524.88,2,9,2021-03-29 14:26:25,-33.58720,+21.81504,8385,90.9,288.8,+26.8,,,,,14:26:25,+2.8,+0.2,309.6,92.5,+8007,+0.1,-0.00,+1.0,31,+87,+12,106.7,29.92,+9509,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5535,5535,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.4,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.6,+31.6,,,,,
51985.560,1525.00,2,9,2021-03-29 14:26:25,-33.58717,+21.81495,8385,91.1,288.8,+26.8,,,,,14:26:25,+2.8,+0.2,309.5,92.6,+8007,+0.0,-0.00,+1.0,31,+87,+12,106.8,29.92,+9509,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5535,5535,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.4,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.6,+31.3,,,,,
51985.680,1525.12,2,9,2021-03-29 14:26:25,-33.58717,+21.81495,8385,91.1,288.8,+26.8,,,,,14:26:25,+2.8,+0.2,309.5,92.6,+8007,+0.0,-0.00,+1.0,31,+83,+12,106.8,29.92,+9509,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5530,5530,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.5,+38.2,+4.6,-90,+4.996,,,+7.7,+7.5,+58.7,+30.0,,,,,
51985.810,1525.25,2,9,2021-03-29 14:26:25,-33.58714,+21.81485,8385,91.2,288.8,+26.8,,,,,14:26:26,+2.8,+0.1,309.5,92.8,+8007,+0.0,-0.00,+1.0,31,+83,+12,107.0,29.92,+9509,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5530,5530,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+744,,,+93.2,+109.6,+38.2,+4.7,-90,+4.996,,,+7.7,+7.5,+58.6,+29.4,,,,,
51985.940,1525.38,2,9,2021-03-29 14:26:25,-33.58714,+21.81485,8386,91.2,288.8,+26.8,,,,,14:26:26,+2.8,+0.0,309.5,93.0,+8007,-0.0,-0.00,+1.0,31,+80,+12,107.2,29.92,+9509,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5534,5534,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+744,,,+93.2,+109.5,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.7,+28.6,,,,,
51986.060,1525.50,2,9,2021-03-29 14:26:26,-33.58712,+21.81476,8386,91.4,288.8,+26.8,,,,,14:26:26,+2.8,-0.1,309.5,93.1,+8008,-0.0,-0.00,+1.0,31,+79,+12,107.3,29.92,+9510,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5534,5534,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+743,,,+93.2,+109.5,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.9,+28.1,,,,,
51986.180,1525.62,2,9,2021-03-29 14:26:26,-33.58709,+21.81466,8385,91.5,288.9,+26.8,,,,,14:26:26,+2.8,-0.1,309.5,93.1,+8008,-0.0,-0.00,+1.0,31,+80,+12,107.3,29.92,+9510,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5534,5534,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+743,,,+93.3,+109.7,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.9,+29.1,,,,,
51986.310,1525.75,2,9,2021-03-29 14:26:26,-33.58709,+21.81466,8385,91.5,288.9,+26.8,,,,,14:26:26,+2.9,-0.2,309.5,93.2,+8008,-0.0,+0.00,+1.0,32,+82,+12,107.4,29.92,+9510,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5534,5534,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+743,,,+93.4,+109.8,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+59.0,+29.7,,,,,
51986.440,1525.88,2,9,2021-03-29 14:26:26,-33.58706,+21.81456,8386,91.6,288.9,+26.8,,,,,14:26:26,+2.9,-0.3,309.5,93.2,+8008,-0.0,+0.00,+1.0,32,+82,+12,107.5,29.92,+9510,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5533,5533,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+744,,,+93.3,+109.7,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.9,+29.1,,,,,
51986.560,1526.00,2,9,2021-03-29 14:26:26,-33.58703,+21.81447,8386,91.8,288.8,+26.8,,,,,14:26:26,+2.9,-0.4,309.5,93.2,+8008,-0.0,+0.00,+1.0,32,+82,+12,107.5,29.92,+9510,285,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5533,5533,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+744,,,+93.2,+109.4,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.9,+28.9,,,,,
51986.680,1526.12,2,9,2021-03-29 14:26:26,-33.58703,+21.81447,8386,91.8,288.8,+26.8,,,,,14:26:26,+2.9,-0.5,309.5,93.5,+8008,-0.0,-0.00,+1.0,31,+81,+12,107.9,29.92,+9511,284,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5533,5533,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+744,,,+93.2,+109.3,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.9,+29.4,,,,,
51986.810,1526.25,2,9,2021-03-29 14:26:26,-33.58700,+21.81437,8386,92.0,288.8,+26.8,,,,,14:26:27,+2.9,-0.6,309.5,93.6,+8008,-0.0,-0.00,+1.0,31,+82,+12,107.9,29.92,+9511,284,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5533,5533,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+744,,,+93.2,+109.3,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.9,+29.2,,,,,
51986.940,1526.38,2,9,2021-03-29 14:26:26,-33.58700,+21.81437,8386,92.0,288.8,+26.8,,,,,14:26:27,+2.9,-0.6,309.4,93.6,+8008,-0.0,-0.00,+1.0,32,+82,+12,108.0,29.92,+9511,284,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5535,5535,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+676,,+744,,,+93.3,+109.5,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+29.4,,,,,
51987.060,1526.50,2,9,2021-03-29 14:26:27,-33.58698,+21.81428,8386,92.1,288.8,+26.8,,,,,14:26:27,+2.9,-0.6,309.4,93.7,+8008,-0.0,-0.00,+1.0,31,+83,+12,108.1,29.92,+9511,284,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5535,5535,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.3,+109.5,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.7,+29.0,,,,,
51987.180,1526.62,2,9,2021-03-29 14:26:27,-33.58694,+21.81418,8386,92.2,288.8,+26.8,,,,,14:26:27,+3.0,-0.6,309.4,93.8,+8008,-0.0,-0.00,+1.0,31,+72,+12,108.2,29.92,+9511,284,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5535,5535,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.4,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.7,+28.6,,,,,
51987.310,1526.75,2,9,2021-03-29 14:26:27,-33.58694,+21.81418,8386,92.2,288.8,+26.8,,,,,14:26:27,+3.0,-0.6,309.4,94.0,+8008,-0.0,-0.00,+1.0,30,+74,+12,108.4,29.92,+9511,284,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5535,5535,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.4,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+28.4,,,,,
51987.440,1526.88,2,9,2021-03-29 14:26:27,-33.58692,+21.81408,8386,92.3,288.8,+26.8,,,,,14:26:27,+3.0,-0.7,309.3,94.0,+8009,-0.1,-0.01,+1.0,30,+82,+12,108.4,29.92,+9512,284,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5533,5533,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.3,+109.6,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+30.2,,,,,
51987.560,1527.00,2,9,2021-03-29 14:26:27,-33.58689,+21.81398,8387,92.4,288.8,+26.8,,,,,14:26:27,+3.0,-0.8,309.1,93.7,+8009,-0.1,-0.00,+1.0,31,+78,+12,108.1,29.92,+9512,284,17,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5533,5533,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.4,+109.7,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+30.2,,,,,
51987.680,1527.12,2,9,2021-03-29 14:26:27,-33.58689,+21.81398,8387,92.4,288.8,+26.8,,,,,14:26:27,+3.0,-0.8,309.0,93.6,+8009,-0.2,-0.00,+1.0,31,+78,+12,108.0,29.92,+9512,284,18,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5526,5526,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.3,+109.5,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+29.4,,,,,
51987.810,1527.25,2,9,2021-03-29 14:26:27,-33.58686,+21.81389,8387,92.6,288.8,+26.8,,,,,14:26:28,+3.0,-0.9,309.0,93.6,+8009,-0.3,-0.00,+1.0,30,+74,+12,108.0,29.92,+9512,284,18,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5526,5526,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.3,+38.1,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+30.2,,,,,
51987.940,1527.38,2,9,2021-03-29 14:26:27,-33.58686,+21.81389,8387,92.6,288.8,+26.8,,,,,14:26:28,+3.0,-1.0,308.9,94.0,+8010,-0.4,-0.00,+1.0,30,+84,+12,108.4,29.92,+9512,284,18,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5533,5533,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.1,+109.2,+38.0,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+30.8,,,,,
51988.060,1527.50,2,9,2021-03-29 14:26:28,-33.58683,+21.81379,8387,92.7,288.8,+26.8,,,,,14:26:28,+3.0,-1.0,308.9,94.4,+8010,-0.4,-0.00,+1.0,30,+90,+12,108.9,29.92,+9513,284,18,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5533,5533,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.1,+109.3,+38.0,+4.7,-90,+4.996,,,+7.7,+7.5,+58.8,+30.8,,,,,
51988.180,1527.62,2,9,2021-03-29 14:26:28,-33.58681,+21.81369,8388,92.8,288.8,+26.8,,,,,14:26:28,+2.8,-1.0,308.9,94.9,+8011,-0.4,-0.00,+0.9,29,+92,+12,109.4,29.92,+9514,284,18,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5544,5544,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.3,+38.0,+4.7,-90,+4.996,,,+7.7,+7.5,+58.9,+28.6,,,,,
51988.310,1527.75,2,9,2021-03-29 14:26:28,-33.58681,+21.81369,8388,92.8,288.8,+26.8,,,,,14:26:28,+2.6,-1.0,309.0,95.3,+8011,-0.4,-0.00,+1.0,29,+93,+12,109.9,29.92,+9514,284,18,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5544,5544,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+677,,+744,,,+93.2,+109.3,+38.0,+4.7,-90,+4.996,,,+7.7,+7.5,+59.0,+29.4,,,,,
