UTC, GPSSecondsToday, TickCount, EventID, CoarseMarker, Pitch, Roll, Heading, PitchRate, RollRate, YawRate, AccelX, AccelY, AccelZ, GForce, Longitude, Latitude, GPSAltitude, VelocityEast, VelocityNorth, VelocityDown, GroundSpeed-kt, GroundTrack, FlightPathAngle, IAS-kt, Altitude, VSI, INSMode, AHRSStatus, MagStatus, GPSValid,  Aileron,  Elevator,  Rudder,  AoS,  AoA,  Analog 5,  Analog 6,  Analog 7,  Analog 8,  Analog 9,  Analog 10,  Analog 11,  Analog 12,  Analog 13,  Analog 14,  Analog 15,  Digital0, Digital1, Digital2, Digital3
14:26:15, 51975.958, 1527870, 3, 1, 6.900000, 0.800000, 318.500000, 0.500000, 0.000000, 0.000000, 1.694054, 0.000000, -9.518038, 0.970634, 21.819389, -33.588400, 8368.000000, -40.448583, 12.726023, -0.209826, 82.000000, 287.500000, 0.000000, 82.400000, 7976.000000, 96.000000, 0, 0, 0, 0, 48.522167, 78.910614, 55.158730, 0.002674, 7.881742, 0.123640, 0.124000, 0.123880, 0.122720, 0.123440, 0.122520, 0.123000, 0.123320, 0.123800, 0.121520, 0.121840, 0, 1, 0, 0
14:26:16, 51976.043, 1527939, 3, 1, 6.900000, 0.800000, 318.500000, 0.500000, 0.000000, 0.100000, 1.674470, -0.156676, -9.723674, 0.991605, 21.819302, -33.588377, 8368.000000, -40.493887, 12.788674, -0.304170, 82.000000, 287.500000, 0.000000, 82.500000, 7976.000000, 99.000000, 0, 0, 0, 0, 48.522167, 78.910614, 55.158730, 0.002674, 7.881742, 0.123640, 0.124000, 0.123880, 0.122720, 0.123440, 0.122520, 0.123000, 0.123320, 0.123800, 0.121520, 0.121840, 0, 1, 0, 0
14:26:16, 51976.105, 1528001, 3, 1, 7.000000, 0.800000, 318.500000, 0.600000, -0.100000, 0.000000, 1.586340, -0.039169, -9.586583, 0.977624, 21.819302, -33.588377, 8368.000000, -40.493887, 12.788674, -0.304170, 82.000000, 287.500000, 0.000000, 82.500000, 7976.000000, 97.000000, 0, 0, 0, 0, 48.522167, 78.910614, 55.158730, 0.002674, 7.881742, 0.123640, 0.124000, 0.123880, 0.122720, 0.123440, 0.122520, 0.123000, 0.123320, 0.123800, 0.121520, 0.121840, 0, 1, 0, 0
14:26:16, 51976.170, 1528066, 3, 1, 7.000000, 0.800000, 318.500000, 0.600000, 0.100000, 0.000000, 1.713639, -0.097922, -9.635544, 0.982617, 21.819302, -33.588377, 8368.000000, -40.493887, 12.788674, -0.304170, 82.000000, 287.500000, 0.000000, 82.500000, 7976.000000, 95.000000, 0, 0, 0, 0, 48.522167, 78.977859, 55.245838, 0.106932, 7.723532, 0.122240, 0.122640, 0.122080, 0.122280, 0.122840, 0.122320, 0.123440, 0.121880, 0.122240, 0.123160, 0.122680, 0, 1, 0, 0
14:26:16, 51976.246, 1528142, 3, 1, 7.000000, 0.800000, 318.500000, 0.500000, 0.100000, 0.100000, 1.556963, -0.195844, -10.027233, 1.022561, 21.819214, -33.588354, 8368.000000, -40.607061, 12.865202, -0.199029, 82.000000, 287.500000, 0.000000, 82.600000, 7976.000000, 92.000000, 0, 0, 0, 0, 48.522167, 78.977859, 55.245838, 0.106932, 7.723532, 0.122240, 0.122640, 0.122080, 0.122280, 0.122840, 0.122320, 0.123440, 0.121880, 0.122240, 0.123160, 0.122680, 0, 1, 0, 0
14:26:16, 51976.301, 1528197, 3, 1, 7.100000, 0.800000, 318.600000, 0.500000, 0.100000, 0.200000, 1.772392, -0.097922, -9.704090, 0.989607, 21.819214, -33.588354, 8368.000000, -40.607061, 12.865202, -0.199029, 82.000000, 287.500000, 0.000000, 82.700000, 7976.000000, 90.000000, 0, 0, 0, 0, 48.378487, 78.931305, 55.565235, 0.045446, 7.867359, 0.123840, 0.123720, 0.122040, 0.122840, 0.122800, 0.122160, 0.123720, 0.123760, 0.122840, 0.121520, 0.121520, 0, 1, 0, 0
14:26:16, 51976.367, 1528263, 3, 1, 7.100000, 0.800000, 318.600000, 0.500000, 0.200000, 0.300000, 1.566755, -0.186052, -9.978272, 1.017568, 21.819214, -33.588354, 8368.000000, -40.607061, 12.865202, -0.199029, 82.000000, 287.500000, 0.000000, 82.800000, 7976.000000, 86.000000, 0, 0, 0, 0, 48.378487, 78.931305, 55.565235, 0.045446, 7.867359, 0.123840, 0.123720, 0.122040, 0.122840, 0.122800, 0.122160, 0.123720, 0.123760, 0.122840, 0.121520, 0.121520, 0, 1, 0, 0
14:26:16, 51976.437, 1528333, 3, 1, 7.100000, 0.900000, 318.600000, 0.500000, 0.600000, 0.400000, 1.831145, -0.107714, -9.841181, 1.003588, 21.819126, -33.588331, 8368.000000, -40.765551, 12.902784, -0.255625, 83.000000, 287.500000, 0.000000, 82.900000, 7975.000000, 81.000000, 0, 0, 0, 0, 48.481117, 79.102005, 55.400696, -0.091518, 7.903316, 0.122680, 0.122880, 0.123160, 0.123440, 0.122880, 0.122280, 0.123400, 0.122640, 0.122840, 0.122600, 0.122640, 0, 1, 0, 0
14:26:16, 51976.498, 1528394, 3, 1, 7.200000, 0.900000, 318.600000, 0.400000, 0.400000, 0.400000, 1.556963, -0.088130, -10.027233, 1.022561, 21.819126, -33.588331, 8368.000000, -40.765551, 12.902784, -0.255625, 83.000000, 287.500000, 0.000000, 82.900000, 7976.000000, 81.000000, 0, 0, 0, 0, 48.481117, 79.102005, 55.400696, -0.091518, 7.903316, 0.122680, 0.122880, 0.123160, 0.123440, 0.122880, 0.122280, 0.123400, 0.122640, 0.122840, 0.122600, 0.122640, 0, 1, 0, 0
14:26:16, 51976.563, 1528459, 3, 1, 7.200000, 1.000000, 318.700000, 0.400000, 0.800000, 0.400000, 1.889898, -0.107714, -9.880350, 1.007582, 21.819126, -33.588331, 8368.000000, -40.765551, 12.902784, -0.255625, 83.000000, 287.500000, 0.000000, 83.000000, 7975.000000, 78.000000, 0, 0, 0, 0, 48.481117, 79.102005, 55.400696, -0.091518, 7.903316, 0.122680, 0.122880, 0.123160, 0.123440, 0.122880, 0.122280, 0.123400, 0.122640, 0.122840, 0.122600, 0.122640, 0, 1, 0, 0
14:26:16, 51976.647, 1528543, 3, 1, 7.200000, 1.000000, 318.700000, 0.300000, 0.600000, 0.400000, 1.556963, -0.088130, -9.978272, 1.017568, 21.819039, -33.588308, 8368.000000, -40.810855, 12.965436, -0.349970, 83.000000, 287.600000, 0.000000, 83.100000, 7976.000000, 78.000000, 0, 0, 0, 0, 48.583744, 79.050278, 55.613628, -0.232143, 7.958449, 0.123960, 0.122240, 0.123320, 0.122240, 0.122720, 0.123200, 0.123720, 0.123600, 0.123120, 0.122320, 0.123320, 0, 1, 0, 0
14:26:16, 51976.694, 1528590, 3, 1, 7.300000, 1.100000, 318.700000, 0.200000, 0.600000, 0.400000, 1.850730, -0.117507, -10.027233, 1.022561, 21.819039, -33.588308, 8368.000000, -40.810855, 12.965436, -0.349970, 83.000000, 287.600000, 0.000000, 83.200000, 7976.000000, 76.000000, 0, 0, 0, 0, 48.583744, 79.050278, 55.613628, -0.232143, 7.958449, 0.123960, 0.122240, 0.123320, 0.122240, 0.122720, 0.123200, 0.123720, 0.123600, 0.123120, 0.122320, 0.123320, 0, 1, 0, 0
14:26:16, 51976.760, 1528656, 3, 1, 7.300000, 1.100000, 318.700000, 0.000000, 0.400000, 0.400000, 1.586340, -0.078338, -9.919519, 1.011576, 21.819039, -33.588308, 8368.000000, -40.810855, 12.965436, -0.349970, 83.000000, 287.600000, 0.000000, 83.200000, 7976.000000, 74.000000, 0, 0, 0, 0, 48.409279, 79.479622, 55.487804, -0.098214, 7.867359, 0.122720, 0.123440, 0.123640, 0.122840, 0.122120, 0.123280, 0.123040, 0.123160, 0.122920, 0.122840, 0.122400, 0, 1, 0, 0
14:26:16, 51976.845, 1528741, 3, 1, 7.300000, 1.200000, 318.800000, -0.100000, 0.800000, 0.400000, 1.782184, -0.127299, -10.056610, 1.025557, 21.818951, -33.588284, 8368.000000, -40.924029, 13.041965, -0.244830, 83.000000, 287.700000, 0.000000, 83.300000, 7975.000000, 72.000000, 0, 0, 0, 0, 48.409279, 79.479622, 55.487804, -0.098214, 7.867359, 0.122720, 0.123440, 0.123640, 0.122840, 0.122120, 0.123280, 0.123040, 0.123160, 0.122920, 0.122840, 0.122400, 0, 1, 0, 0
14:26:16, 51976.891, 1528787, 3, 1, 7.200000, 1.200000, 318.800000, -0.200000, 0.400000, 0.300000, 1.703846, -0.039169, -9.762843, 0.995599, 21.818951, -33.588284, 8368.000000, -40.924029, 13.041965, -0.244830, 83.000000, 287.700000, 0.000000, 83.300000, 7975.000000, 69.000000, 0, 0, 0, 0, 48.409279, 79.479622, 55.487804, -0.098214, 7.867359, 0.122720, 0.123440, 0.123640, 0.122840, 0.122120, 0.123280, 0.123040, 0.123160, 0.122920, 0.122840, 0.122400, 0, 1, 0, 0
14:26:16, 51976.956, 1528852, 3, 1, 7.200000, 1.200000, 318.800000, -0.300000, 0.200000, 0.300000, 1.674470, -0.078338, -10.144740, 1.034544, 21.818951, -33.588284, 8368.000000, -40.924029, 13.041965, -0.244830, 83.000000, 287.700000, 0.000000, 83.400000, 7975.000000, 68.000000, 0, 0, 0, 0, 48.327175, 79.624458, 55.497482, -0.142857, 7.958449, 0.123400, 0.122600, 0.123880, 0.123360, 0.123240, 0.122200, 0.122760, 0.122800, 0.123360, 0.121760, 0.121920, 0, 1, 0, 0
14:26:17, 51977.041, 1528983, 3, 1, 7.200000, 1.200000, 318.800000, -0.200000, 0.100000, 0.300000, 1.782184, -0.029377, -9.655129, 0.984614, 21.818862, -33.588261, 8368.000000, -41.082518, 13.079548, -0.301427, 83.000000, 287.700000, 0.000000, 83.500000, 7976.000000, 69.000000, 0, 0, 0, 0, 48.399017, 79.593422, 55.468449, -0.254464, 7.896125, 0.123800, 0.123760, 0.122640, 0.122680, 0.122120, 0.122640, 0.123680, 0.122640, 0.123760, 0.122280, 0.122240, 0, 1, 0, 0
14:26:17, 51977.055, 1528997, 3, 1, 7.200000, 1.200000, 318.900000, -0.500000, 0.300000, 0.300000, 1.586340, -0.097922, -10.066402, 1.026555, 21.818862, -33.588261, 8368.000000, -41.082518, 13.079548, -0.301427, 83.000000, 287.700000, 0.000000, 83.500000, 7976.000000, 69.000000, 0, 0, 0, 0, 48.399017, 79.593422, 55.468449, -0.254464, 7.896125, 0.123800, 0.123760, 0.122640, 0.122680, 0.122120, 0.122640, 0.123680, 0.122640, 0.123760, 0.122280, 0.122240, 0, 1, 0, 0
14:26:17, 51977.107, 1529049, 3, 1, 7.100000, 1.300000, 318.900000, -0.300000, 0.000000, 0.300000, 1.762600, -0.029377, -9.586583, 0.977624, 21.818862, -33.588261, 8368.000000, -41.082518, 13.079548, -0.301427, 83.000000, 287.700000, 0.000000, 83.600000, 7975.000000, 66.000000, 0, 0, 0, 0, 48.399017, 79.593422, 55.468449, -0.254464, 7.896125, 0.123800, 0.123760, 0.122640, 0.122680, 0.122120, 0.122640, 0.123680, 0.122640, 0.123760, 0.122280, 0.122240, 0, 1, 0, 0
14:26:17, 51977.194, 1529136, 3, 1, 7.100000, 1.300000, 318.900000, -0.500000, 0.000000, 0.300000, 1.517794, -0.019584, -9.870558, 1.006583, 21.818774, -33.588238, 8368.000000, -41.195693, 13.156077, -0.196288, 84.000000, 287.700000, 0.000000, 83.700000, 7975.000000, 63.000000, 0, 0, 0, 0, 48.316914, 79.588242, 55.197445, -0.435268, 7.663604, 0.123720, 0.123680, 0.123280, 0.123400, 0.122840, 0.122640, 0.123000, 0.123160, 0.122720, 0.121440, 0.123400, 0, 1, 0, 0
14:26:17, 51977.238, 1529180, 3, 1, 7.100000, 1.300000, 318.900000, -0.400000, 0.000000, 0.200000, 1.752807, 0.000000, -9.576791, 0.976626, 21.818774, -33.588238, 8368.000000, -41.195693, 13.156077, -0.196288, 84.000000, 287.700000, 0.000000, 83.800000, 7975.000000, 61.000000, 0, 0, 0, 0, 48.316914, 79.588242, 55.197445, -0.435268, 7.663604, 0.123720, 0.123680, 0.123280, 0.123400, 0.122840, 0.122640, 0.123000, 0.123160, 0.122720, 0.121440, 0.123400, 0, 1, 0, 0
14:26:17, 51977.303, 1529245, 3, 1, 7.100000, 1.300000, 318.900000, -0.400000, 0.000000, 0.000000, 1.537379, -0.019584, -9.723674, 0.991605, 21.818774, -33.588238, 8368.000000, -41.195693, 13.156077, -0.196288, 84.000000, 287.700000, 0.000000, 83.900000, 7976.000000, 63.000000, 0, 0, 0, 0, 48.316914, 79.588242, 55.197445, -0.435268, 7.663604, 0.123720, 0.123680, 0.123280, 0.123400, 0.122840, 0.122640, 0.123000, 0.123160, 0.122720, 0.121440, 0.123400, 0, 1, 0, 0
14:26:17, 51977.369, 1529311, 3, 1, 7.000000, 1.300000, 318.900000, -0.200000, 0.000000, 0.000000, 1.782184, -0.039169, -9.596376, 0.978623, 21.818774, -33.588238, 8368.000000, -41.195693, 13.156077, -0.196288, 84.000000, 287.700000, 0.000000, 83.900000, 7976.000000, 67.000000, 0, 0, 0, 0, 48.193760, 79.572731, 54.810299, -0.627232, 7.642029, 0.122800, 0.123640, 0.123280, 0.122200, 0.122120, 0.121480, 0.123640, 0.123760, 0.122320, 0.121520, 0.122160, 0, 1, 0, 0
14:26:17, 51977.434, 1529376, 3, 1, 7.000000, 1.300000, 318.900000, -0.200000, 0.100000, -0.200000, 1.547171, -0.048961, -9.694298, 0.988609, 21.818685, -33.588214, 8369.000000, -41.252324, 13.234384, -0.314207, 84.000000, 287.800000, 0.000000, 84.000000, 7976.000000, 70.000000, 0, 0, 0, 0, 48.193760, 79.572731, 54.810299, -0.627232, 7.642029, 0.122800, 0.123640, 0.123280, 0.122200, 0.122120, 0.121480, 0.123640, 0.123760, 0.122320, 0.121520, 0.122160, 0, 1, 0, 0
14:26:17, 51977.565, 1529507, 3, 1, 7.000000, 1.300000, 318.800000, -0.200000, 0.100000, -0.500000, 1.596132, -0.088130, -9.645337, 0.983616, 21.818685, -33.588214, 8369.000000, -41.252324, 13.234384, -0.314207, 84.000000, 287.800000, 0.000000, 84.100000, 7976.000000, 74.000000, 0, 0, 0, 0, 48.193760, 79.572731, 54.810299, -0.627232, 7.642029, 0.122800, 0.123640, 0.123280, 0.122200, 0.122120, 0.121480, 0.123640, 0.123760, 0.122320, 0.121520, 0.122160, 0, 1, 0, 0
14:26:17, 51977.632, 1529574, 3, 1, 7.000000, 1.300000, 318.800000, 0.000000, 0.200000, -0.600000, 1.782184, -0.107714, -9.753051, 0.994600, 21.818597, -33.588190, 8369.000000, -41.252312, 13.335983, -0.246817, 84.000000, 287.800000, 0.000000, 84.100000, 7977.000000, 78.000000, 0, 0, 0, 0, 48.193760, 79.593422, 53.523037, -0.379464, 7.692369, 0.123640, 0.123040, 0.123280, 0.122680, 0.122800, 0.122840, 0.123040, 0.122960, 0.123360, 0.123360, 0.123240, 0, 1, 0, 0
14:26:17, 51977.762, 1529704, 3, 1, 7.000000, 1.300000, 318.600000, 0.000000, -0.100000, -1.000000, 1.791976, -0.156676, -9.890142, 1.008581, 21.818597, -33.588190, 8369.000000, -41.252312, 13.335983, -0.246817, 84.000000, 287.800000, 0.000000, 84.200000, 7977.000000, 74.000000, 0, 0, 0, 0, 48.193760, 79.593422, 53.523037, -0.379464, 7.692369, 0.123640, 0.123040, 0.123280, 0.122680, 0.122800, 0.122840, 0.123040, 0.122960, 0.123360, 0.123360, 0.123240, 0, 1, 0, 0
14:26:17, 51977.958, 1529900, 3, 1, 7.000000, 1.200000, 318.400000, 0.000000, -0.400000, -1.200000, 1.537379, -0.019584, -9.684506, 0.987610, 21.818508, -33.588167, 8369.000000, -41.252300, 13.336018, -0.246876, 84.000000, 287.800000, 0.000000, 84.300000, 7977.000000, 70.000000, 0, 0, 0, 0, 47.957718, 79.614113, 53.348820, 0.080200, 7.634838, 0.123680, 0.122680, 0.122160, 0.122640, 0.123320, 0.123280, 0.122160, 0.122640, 0.121640, 0.123040, 0.121560, 0, 1, 0, 0
14:26:18, 51978.074, 1530031, 3, 1, 7.000000, 1.100000, 318.200000, 0.000000, -0.900000, -1.100000, 1.547171, -0.107714, -9.596376, 0.978623, 21.818419, -33.588143, 8369.000000, -41.410789, 13.475166, -0.236027, 84.000000, 288.000000, 0.000000, 84.400000, 7977.000000, 66.000000, 0, 0, 0, 0, 47.957718, 79.614113, 53.348820, 0.080200, 7.634838, 0.123680, 0.122680, 0.122160, 0.122640, 0.123320, 0.123280, 0.122160, 0.122640, 0.121640, 0.123040, 0.121560, 0, 1, 0, 0
14:26:18, 51978.140, 1530097, 3, 1, 7.000000, 1.000000, 318.200000, 0.000000, -0.600000, -0.900000, 1.537379, -0.313351, -10.066402, 1.026555, 21.818419, -33.588143, 8369.000000, -41.410789, 13.475166, -0.236027, 84.000000, 288.000000, 0.000000, 84.400000, 7977.000000, 66.000000, 0, 0, 0, 0, 48.111660, 79.583076, 53.948898, 0.459810, 7.555733, 0.123680, 0.123320, 0.123240, 0.123320, 0.122880, 0.123680, 0.121160, 0.122880, 0.123120, 0.122320, 0.123080, 0, 1, 0, 0
14:26:18, 51978.225, 1530182, 3, 1, 7.100000, 0.900000, 318.100000, 0.000000, -0.900000, -0.700000, 1.566755, -0.156676, -9.537622, 0.972631, 21.818329, -33.588118, 8369.000000, -41.569277, 13.512750, -0.292627, 84.000000, 288.000000, 0.000000, 84.500000, 7977.000000, 65.000000, 0, 0, 0, 0, 48.111660, 79.583076, 53.948898, 0.459810, 7.555733, 0.123680, 0.123320, 0.123240, 0.123320, 0.122880, 0.123680, 0.121160, 0.122880, 0.123120, 0.122320, 0.123080, 0, 1, 0, 0
14:26:18, 51978.377, 1530334, 3, 1, 7.100000, 0.900000, 318.100000, 0.000000, -0.600000, 0.000000, 1.625509, -0.225221, -9.586583, 0.977624, 21.818240, -33.588094, 8369.000000, -41.569265, 13.639740, -0.208377, 85.000000, 288.100000, 0.000000, 84.700000, 7977.000000, 66.000000, 0, 0, 0, 0, 48.111660, 79.583076, 53.948898, 0.459810, 7.555733, 0.123680, 0.123320, 0.123240, 0.123320, 0.122880, 0.123680, 0.121160, 0.122880, 0.123120, 0.122320, 0.123080, 0, 1, 0, 0
14:26:18, 51978.402, 1530359, 3, 1, 7.100000, 0.800000, 318.100000, 0.000000, -0.300000, 0.200000, 1.400287, -0.274182, -9.978272, 1.017568, 21.818240, -33.588094, 8369.000000, -41.569265, 13.639740, -0.208377, 85.000000, 288.100000, 0.000000, 84.800000, 7977.000000, 65.000000, 0, 0, 0, 0, 48.357964, 79.629631, 55.042587, 0.430405, 7.395125, 0.123360, 0.123600, 0.123000, 0.122680, 0.123360, 0.123560, 0.121280, 0.123480, 0.122920, 0.122600, 0.123160, 0, 1, 0, 0
14:26:18, 51978.533, 1530490, 3, 1, 7.000000, 0.800000, 318.200000, -0.100000, 0.000000, 0.900000, 1.390495, -0.166468, -9.733467, 0.992603, 21.818240, -33.588094, 8369.000000, -41.569265, 13.639740, -0.208377, 85.000000, 288.100000, 0.000000, 84.900000, 7977.000000, 60.000000, 0, 0, 0, 0, 48.357964, 79.629631, 55.042587, 0.430405, 7.395125, 0.123360, 0.123600, 0.123000, 0.122680, 0.123360, 0.123560, 0.121280, 0.123480, 0.122920, 0.122600, 0.123160, 0, 1, 0, 0
14:26:18, 51978.729, 1530686, 3, 1, 7.000000, 0.800000, 318.400000, -0.100000, -0.300000, 1.300000, 1.733223, -0.068546, -9.743259, 0.993602, 21.818150, -33.588070, 8370.000000, -41.756049, 13.544103, -0.339851, 85.000000, 288.000000, 0.000000, 85.200000, 7977.000000, 54.000000, 0, 0, 0, 0, 48.234810, 79.608940, 54.616726, -0.053571, 7.402317, 0.123600, 0.123240, 0.122840, 0.123400, 0.122960, 0.122280, 0.121040, 0.122960, 0.121560, 0.123560, 0.122520, 0, 1, 0, 0
14:26:18, 51978.926, 1530883, 3, 1, 7.000000, 0.800000, 318.700000, -0.200000, -0.200000, 1.100000, 1.605924, -0.078338, -9.713882, 0.990606, 21.818060, -33.588045, 8370.000000, -41.869223, 13.519072, -0.302165, 85.000000, 288.000000, 0.000000, 85.400000, 7977.000000, 49.000000, 0, 0, 0, 0, 48.234810, 79.608940, 54.616726, -0.053571, 7.402317, 0.123600, 0.123240, 0.122840, 0.123400, 0.122960, 0.122280, 0.121040, 0.122960, 0.121560, 0.123560, 0.122520, 0, 1, 0, 0
14:26:19, 51979.074, 1531014, 3, 1, 6.900000, 0.800000, 318.800000, -0.300000, 0.000000, 1.000000, 1.615716, -0.058753, -9.684506, 0.987610, 21.817970, -33.588021, 8370.000000, -41.869211, 13.519108, -0.302225, 85.000000, 287.900000, 0.000000, 85.500000, 7977.000000, 49.000000, 0, 0, 0, 0, 48.234810, 79.608940, 54.616726, -0.053571, 7.402317, 0.123600, 0.123240, 0.122840, 0.123400, 0.122960, 0.122280, 0.121040, 0.122960, 0.121560, 0.123560, 0.122520, 0, 1, 0, 0
14:26:19, 51979.270, 1531210, 3, 1, 6.900000, 0.900000, 319.000000, -0.200000, 0.100000, 0.900000, 1.596132, -0.117507, -9.811804, 1.000592, 21.817880, -33.587996, 8370.000000, -42.073011, 13.746265, -0.368806, 85.000000, 288.100000, 0.000000, 85.700000, 7977.000000, 50.000000, 0, 0, 0, 0, 48.234810, 79.608940, 54.616726, -0.053571, 7.402317, 0.123600, 0.123240, 0.122840, 0.123400, 0.122960, 0.122280, 0.121040, 0.122960, 0.121560, 0.123560, 0.122520, 0, 1, 0, 0
14:26:19, 51979.467, 1531407, 3, 1, 6.800000, 0.900000, 319.100000, -0.500000, 0.100000, 0.600000, 1.654885, 0.088130, -9.361362, 0.954657, 21.817789, -33.587971, 8371.000000, -42.118311, 13.910483, -0.395709, 86.000000, 288.300000, 0.000000, 85.800000, 7977.000000, 46.000000, 0, 0, 0, 0, 48.234810, 79.608940, 54.616726, -0.053571, 7.402317, 0.123600, 0.123240, 0.122840, 0.123400, 0.122960, 0.122280, 0.121040, 0.122960, 0.121560, 0.123560, 0.122520, 0, 1, 0, 0
14:26:19, 51979.644, 1531584, 3, 1, 6.700000, 1.000000, 319.200000, -0.500000, 0.200000, 0.500000, 1.713639, -0.009792, -9.420116, 0.960648, 21.817698, -33.587946, 8371.000000, -42.118298, 13.910520, -0.395770, 86.000000, 288.200000, 0.000000, 86.000000, 7977.000000, 44.000000, 0, 0, 0, 0, 48.234810, 79.608940, 54.616726, -0.053571, 7.402317, 0.123600, 0.123240, 0.122840, 0.123400, 0.122960, 0.122280, 0.121040, 0.122960, 0.121560, 0.123560, 0.122520, 0, 1, 0, 0
14:26:19, 51979.664, 1531604, 3, 1, 6.700000, 1.000000, 319.200000, -0.100000, 0.200000, 0.400000, 1.380703, -0.019584, -9.694298, 0.988609, 21.817698, -33.587946, 8371.000000, -42.118298, 13.910520, -0.395770, 86.000000, 288.200000, 0.000000, 86.000000, 7977.000000, 43.000000, 0, 0, 0, 0, 48.214287, 79.795158, 54.258614, -0.345982, 7.347183, 0.123160, 0.123480, 0.123680, 0.122520, 0.122800, 0.122640, 0.122080, 0.122520, 0.123720, 0.121560, 0.122720, 0, 1, 0, 0
14:26:19, 51979.729, 1531669, 3, 1, 6.700000, 1.000000, 319.200000, -0.200000, 0.000000, 0.300000, 1.723431, 0.000000, -9.488661, 0.967638, 21.817698, -33.587946, 8371.000000, -42.118298, 13.910520, -0.395770, 86.000000, 288.200000, 0.000000, 86.100000, 7977.000000, 43.000000, 0, 0, 0, 0, 48.214287, 79.795158, 54.258614, -0.345982, 7.347183, 0.123160, 0.123480, 0.123680, 0.122520, 0.122800, 0.122640, 0.122080, 0.122520, 0.123720, 0.121560, 0.122720, 0, 1, 0, 0
14:26:19, 51979.800, 1531740, 3, 1, 6.700000, 1.000000, 319.200000, -0.100000, 0.000000, 0.100000, 1.380703, 0.000000, -9.655129, 0.984614, 21.817608, -33.587922, 8371.000000, -42.118285, 13.910556, -0.395832, 86.000000, 288.300000, 0.000000, 86.100000, 7977.000000, 44.000000, 0, 0, 0, 0, 48.214287, 79.795158, 54.258614, -0.345982, 7.347183, 0.123160, 0.123480, 0.123680, 0.122520, 0.122800, 0.122640, 0.122080, 0.122520, 0.123720, 0.121560, 0.122720, 0, 1, 0, 0
14:26:19, 51979.860, 1531800, 3, 1, 6.700000, 1.000000, 319.200000, 0.000000, 0.000000, 0.000000, 1.733223, -0.039169, -9.782428, 0.997596, 21.817608, -33.587922, 8371.000000, -42.118285, 13.910556, -0.395832, 86.000000, 288.300000, 0.000000, 86.200000, 7977.000000, 45.000000, 0, 0, 0, 0, 48.183498, 79.846886, 53.823074, -0.395089, 7.112265, 0.123560, 0.123640, 0.123600, 0.121840, 0.122880, 0.123640, 0.121200, 0.122360, 0.122200, 0.122320, 0.121600, 0, 1, 0, 0
14:26:19, 51979.925, 1531865, 3, 1, 6.700000, 1.000000, 319.200000, -0.100000, 0.000000, -0.100000, 1.498210, -0.019584, -9.606168, 0.979621, 21.817608, -33.587922, 8371.000000, -42.118285, 13.910556, -0.395832, 86.000000, 288.300000, 0.000000, 86.200000, 7977.000000, 42.000000, 0, 0, 0, 0, 48.183498, 79.846886, 53.823074, -0.395089, 7.112265, 0.123560, 0.123640, 0.123600, 0.121840, 0.122880, 0.123640, 0.121200, 0.122360, 0.122200, 0.122320, 0.121600, 0, 1, 0, 0
14:26:20, 51980.044, 1531937, 3, 1, 6.700000, 1.000000, 319.200000, -0.100000, -0.100000, -0.300000, 1.684262, -0.048961, -9.860766, 1.005585, 21.817517, -33.587896, 8371.000000, -42.276771, 14.049707, -0.384988, 86.000000, 288.300000, 0.000000, 86.300000, 7977.000000, 41.000000, 0, 0, 0, 0, 48.101395, 79.789986, 53.765003, -0.350446, 7.145825, 0.123760, 0.123040, 0.123720, 0.123040, 0.121920, 0.123360, 0.120240, 0.123520, 0.121920, 0.122560, 0.123600, 0, 1, 0, 0
14:26:20, 51980.103, 1531996, 3, 1, 6.700000, 1.000000, 319.200000, -0.100000, 0.000000, -0.300000, 1.517794, -0.068546, -9.606168, 0.979621, 21.817517, -33.587896, 8371.000000, -42.276771, 14.049707, -0.384988, 86.000000, 288.300000, 0.000000, 86.400000, 7977.000000, 38.000000, 0, 0, 0, 0, 48.101395, 79.789986, 53.765003, -0.350446, 7.145825, 0.123760, 0.123040, 0.123720, 0.123040, 0.121920, 0.123360, 0.120240, 0.123520, 0.121920, 0.122560, 0.123600, 0, 1, 0, 0
14:26:20, 51980.169, 1532062, 3, 1, 6.700000, 1.000000, 319.100000, 0.000000, -0.100000, -0.500000, 1.615716, -0.048961, -9.860766, 1.005585, 21.817517, -33.587896, 8371.000000, -42.276771, 14.049707, -0.384988, 86.000000, 288.300000, 0.000000, 86.400000, 7977.000000, 35.000000, 0, 0, 0, 0, 48.101395, 79.789986, 53.765003, -0.350446, 7.145825, 0.123760, 0.123040, 0.123720, 0.123040, 0.121920, 0.123360, 0.120240, 0.123520, 0.121920, 0.122560, 0.123600, 0, 1, 0, 0
14:26:20, 51980.246, 1532139, 3, 1, 6.700000, 1.000000, 319.100000, 0.000000, 0.000000, -0.500000, 1.517794, -0.097922, -9.586583, 0.977624, 21.817425, -33.587871, 8372.000000, -42.389946, 14.024677, -0.347304, 86.000000, 288.200000, 0.000000, 86.500000, 7977.000000, 34.000000, 0, 0, 0, 0, 48.091133, 79.872749, 53.561749, -0.044643, 7.354375, 0.123720, 0.123480, 0.123680, 0.122800, 0.122120, 0.123680, 0.121040, 0.123520, 0.123560, 0.123280, 0.123120, 0, 1, 0, 0
